id;enseigne_actuelle;statut_enseigne;suggestions_enseigne;adresse;cp;ville;latitude;longitude;source_enseigne;osm_id;motifs_controle;signature;enseigne_corrigee;decision;commentaire
56580001;U;a_completer;;16 rue chateaubriand;56580;Bréhan;48.061;-2.69;OpenStreetMap;node/3489531057;;16 rue chateaubriand|56580|bréhan;U;complete_auto_banco;"reference_prix_carburants; osm=node/3489531057; distance=0m"
24230002;;a_completer;;26 Avenue del peirigord;24230;Vélines;44.852;0.104;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;26 avenue del peirigord|24230|vélines;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/5554206820; distance=0m"
3210001;;a_completer;;1 ROUTE DE COSNE;03210;Souvigny;46.536;3.203;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;1 route de cosne|03210|souvigny;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/77061091; distance=0m"
77550004;;a_completer;;AUTOROUTE A5B - AIRE DE GALANDE-LA-MARE-LAROCHE;77550;Évry-Grégy-sur-Yerre;48.626;2.63;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;autoroute a5b - aire de galande-la-mare-laroche|77550|évry-grégy-sur-yerre;Total;complete_auto_banco;"reference_prix_carburants; osm=node/7221637582; distance=0m"
74330002;;a_completer;;Route Nationale 508;74330;Epagny Metz-Tessy;45.941;6.088;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route nationale 508|74330|epagny metz-tessy;Total;complete_auto_banco;"reference_prix_carburants; osm=node/5649737457; distance=0m"
71000020;;a_completer;;Rue Frédéric Mistral;71000;Mâcon;46.292;4.811;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue frédéric mistral|71000|mâcon;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/695980852; distance=0m"
14130010;;a_completer;;AIRE DE QUETTEVILLE A29;14130;Quetteville;49.336906;0.308019;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;aire de quetteville a29|14130|quetteville;;;
86000021;;a_completer;;70, avenue John Kennedy;86000;Poitiers;46.589;0.36;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;70, avenue john kennedy|86000|poitiers;Avia;complete_auto_banco;"reference_prix_carburants; osm=node/3865715159; distance=0m"
53140001;;a_completer;;zone Normandie Maine;53140;Pré-en-Pail-Saint-Samson;48.459277;-0.201908;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;zone normandie maine|53140|pré-en-pail-saint-samson;U;complete_auto_banco;"reference_prix_carburants; osm=way/235319447; distance=0m"
29510005;;a_completer;;Rue d'Armor;29170;Saint-Évarzec;47.938;-4.023;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rue d'armor|29170|saint-évarzec;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/12780076046; distance=0m"
62560002;;a_completer;;26 RUE PRINCIPALE;62560;Dennebrœucq;50.571189;2.150657;;;;26 rue principale|62560|dennebrœucq;Elan;complete_auto_banco;"reference_prix_carburants; osm=node/4541694026; distance=0m"
82700001;;a_completer;;171 Avenue d'Auch;82700;Montech;43.956;1.221;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;171 avenue d'auch|82700|montech;Total;complete_auto_banco;"reference_prix_carburants; osm=node/5615159486; distance=0m"
59760001;;a_completer;;Avenue de l'Ancien Village;59760;Grande-Synthe;51.011;2.293;;;enseigne inconnue | aucune station OpenStreetMap proche;avenue de l'ancien village|59760|grande-synthe;Auchan;complete_auto_banco;"reference_prix_carburants; osm=node/12062925770; distance=0m"
82710003;;a_completer;Esso;Aire de Nauze Vert, RN 20;82710;Bressols;43.968;1.339;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;aire de nauze vert, rn 20|82710|bressols;Esso;complete_auto_banco;"reference_prix_carburants; osm=way/728677008; distance=0m"
83600020;;a_completer;;100 RDN 7 AV.DE VERDUN;83600;Fréjus;43.43809;6.719088;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;100 rdn 7 av.de verdun|83600|fréjus;Total;complete_auto_banco;"reference_prix_carburants; osm=node/300715029; distance=0m"
79000015;;a_completer;;130 Avenue de NANTES;79000;Saint-Rémy;46.348104;-0.509968;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;130 avenue de nantes|79000|saint-rémy;;;
84840003;U;a_completer;;81 Avenue de Montélimar;84840;Lapalud;44.312;4.686;OpenStreetMap;way/1134268514;;81 avenue de montélimar|84840|lapalud;U;complete_auto_banco;"reference_prix_carburants; osm=way/1134268514; distance=0m"
84200008;Independent;a_completer;;2875 Route de malaucene;84200;Carpentras;44.0811865;5.0678917;OpenStreetMap;node/1332513206;;2875 route de malaucene|84200|carpentras;Independent;complete_auto_banco;"reference_prix_carburants; osm=node/1332513206; distance=0m"
21500002;;a_completer;;Rue de Dijon;21500;Montbard;47.62499;4.3466;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue de dijon|21500|montbard;Total;complete_auto_banco;"reference_prix_carburants; osm=way/117869453; distance=0m"
6640002;U;a_completer;;QUARTIER LE PEYRON;06640;Saint-Jeannet;43.743573;7.146356;OpenStreetMap;node/1329928757;adresse BAN eloignee des coordonnees;quartier le peyron|06640|saint-jeannet;Esso;complete_auto_banco;"proximite_gps; osm=node/1329928757; distance=2m"
52540001;;a_completer;;RUE PASTEUR;62540;Marles-les-Mines;50.503;2.508;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue pasteur|62540|marles-les-mines;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/1346552898; distance=0m"
39120002;;a_completer;;Route de Longwy;39120;Chaussin;46.958;5.409;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route de longwy|39120|chaussin;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/4872777538; distance=0m"
49330004;;a_completer;;ROUTE D'ANGERS;49330;Les Hauts-d'Anjou;47.664215;-0.56046;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route d'angers|49330|les hauts-d'anjou;TotalEnergies;complete_auto_banco;"reference_prix_carburants; osm=way/235678834; distance=0m"
85150001;U;a_completer;;1 rue des Blés, La Mothe Achard;85150;Les Achards;46.607;-1.664;OpenStreetMap;way/107962032;correspondance OpenStreetMap ambigue;1 rue des blés, la mothe achard|85150|les achards;U;complete_auto_banco;"reference_prix_carburants; osm=way/107962032; distance=0m"
8210001;;a_completer;;Avenue de la Paix;08210;Mouzon;49.61023;5.07788;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;avenue de la paix|08210|mouzon;Esso;complete_auto_banco;"reference_prix_carburants; osm=node/4464857411; distance=0m"
33370007;;a_completer;;Bois Menu - Val Laurence;33370;Fargues-Saint-Hilaire;44.825;-0.444;;;enseigne inconnue | correspondance OpenStreetMap ambigue;bois menu - val laurence|33370|fargues-saint-hilaire;Système U;complete_auto_banco;"reference_prix_carburants; osm=way/1393082401; distance=0m"
91430003;;a_completer;;ROUTE NATIONALE 444;91430;Igny;48.735;2.225;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route nationale 444|91430|igny;BP;complete_auto_banco;"reference_prix_carburants; osm=node/199040487; distance=0m"
4320001;;a_completer;;STATION RN 4202;04320;Entrevaux;43.949;6.81;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;station rn 4202|04320|entrevaux;Eni;complete_auto_banco;"reference_prix_carburants; osm=node/1334816518; distance=0m"
88250003;;a_completer;Esso;2 bis route de Cornimont;88250;Rochesson;48.004;6.834;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;2 bis route de cornimont|88250|rochesson;Système U;complete_auto_banco;"reference_prix_carburants; osm=node/12505419884; distance=0m"
28700004;U;a_completer;;Zac du Pays Alnelois;28700;Auneau-Bleury-Saint-Symphorien;48.477085;1.767638;OpenStreetMap;way/184302317;;zac du pays alnelois|28700|auneau-bleury-saint-symphorien;U;complete_auto_banco;"reference_prix_carburants; osm=way/184302317; distance=0m"
9270003;;a_completer;;LIEU DIT LE RAUNIER;09270;Mazères;43.251;1.678;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;lieu dit le raunier|09270|mazères;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=way/368814964; distance=0m"
29710004;U;a_completer;;RUE DES ECOLES;29710;Landudec;48.001;-4.336;OpenStreetMap;way/263328439;adresse BAN eloignee des coordonnees;rue des ecoles|29710|landudec;U;complete_auto_banco;"reference_prix_carburants; osm=way/263328439; distance=0m"
68124002;;a_completer;;1 ROUTE DE TURCKHEIM;68124;Wintzenheim;48.08594;7.31377;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;1 route de turckheim|68124|wintzenheim;E.Leclerc;complete_auto_banco;"reference_prix_carburants; osm=way/1234628599; distance=0m"
44530003;U;a_completer;;route de Pontchâteau;44530;Saint-Gildas-des-Bois;47.50937;-2.04035;OpenStreetMap;node/25209866;;route de pontchâteau|44530|saint-gildas-des-bois;U;complete_auto_banco;"reference_prix_carburants; osm=node/25209866; distance=0m"
31210001;;a_completer;;Avenue de Luchon;31210;Gourdan-Polignan;43.06544;0.58785;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;avenue de luchon|31210|gourdan-polignan;Super U;complete_auto_banco;"reference_prix_carburants; osm=way/74485281; distance=0m"
36100003;;a_completer;;RN 151;36100;Saint-Aoustrille;46.938;1.947;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rn 151|36100|saint-aoustrille;Elan;complete_auto_banco;"reference_prix_carburants; osm=node/6592837677; distance=0m"
45320004;;a_completer;;RUE DES PATUREAUX;45320;Courtenay;48.037;3.047;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue des patureaux|45320|courtenay;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/68499861; distance=0m"
60650006;;a_completer;;RN31 - LE VIVIER DANGER;60650;Ons-en-Bray;49.417;1.924;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rn31 - le vivier danger|60650|ons-en-bray;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/6145875118; distance=0m"
57730001;;a_completer;;RD 910 A;57730;Valmont;49.077;6.693;;;enseigne inconnue | aucune station OpenStreetMap proche;rd 910 a|57730|valmont;Super U;complete_auto_banco;"reference_prix_carburants; osm=way/310761458; distance=0m"
56150001;;a_completer;;ZA de Kermestre;56150;Baud;47.877;-3.02;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;za de kermestre|56150|baud;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=way/208475022; distance=0m"
17470001;;a_completer;;Route de Poitiers;17470;Aulnay;46.029;-0.351;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route de poitiers|17470|aulnay;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/1160659257; distance=0m"
38220001;;a_completer;;RN 91;38220;Vizille;45.078;5.773;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rn 91|38220|vizille;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=way/104139427; distance=0m"
20600004;;a_completer;;Rond Point de Furiani;20600;Furiani;42.66306;9.43007;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rond point de furiani|20600|furiani;TotalEnergies;complete_auto_banco;"reference_prix_carburants; osm=way/223689805; distance=0m"
14210001;;a_completer;;ZA LA CROIX BOUCHER;14210;Évrecy;49.10372;-0.50006;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;za la croix boucher|14210|évrecy;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/2440453306; distance=0m"
63550001;;a_completer;;10 ROUTE DU LAC;63550;Saint-Rémy-sur-Durolle;45.889;3.596;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;10 route du lac|63550|saint-rémy-sur-durolle;Station service du Lac;complete_auto_banco;"reference_prix_carburants; osm=way/147130801; distance=0m"
21300004;;a_completer;;AVENUE ROLAND CARRAZ;21300;Chenôve;47.29307;5.01616;;;enseigne inconnue | aucune station OpenStreetMap proche;avenue roland carraz|21300|chenôve;Super U;complete_auto_banco;"reference_prix_carburants; osm=way/254702321; distance=0m"
81400001;U;a_completer;;150 Avenue d'Albi;81400;Blaye-les-Mines;44.027;2.155;OpenStreetMap;node/25210924;;150 avenue d'albi|81400|blaye-les-mines;U;complete_auto_banco;"reference_prix_carburants; osm=node/25210924; distance=0m"
57970002;;a_completer;;Parc Unicom;57970;Basse-Ham;49.375;6.229;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;parc unicom|57970|basse-ham;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/130503755; distance=0m"
95420005;;a_completer;;RN 14;95420;Charmont;49.13514;1.78964;;;enseigne inconnue | aucune station OpenStreetMap proche;rn 14|95420|charmont;;;
92230010;;a_completer;;113 AV LAURENT CELY;92230;Gennevilliers;48.92082;2.30617;;;enseigne inconnue | correspondance OpenStreetMap ambigue;113 av laurent cely|92230|gennevilliers;;;
16150003;;a_completer;;ZA DE CHASSAT;16150;Chabanais;45.878;0.726;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;za de chassat|16150|chabanais;Super U;complete_auto_banco;"reference_prix_carburants; osm=node/1849652245; distance=0m"
77140010;;a_completer;;Autoroute du Soleil - AIRE DE NEMOURS OUEST;77140;Nemours;48.261702;2.722037;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;autoroute du soleil - aire de nemours ouest|77140|nemours;Shell;complete_auto_banco;"reference_prix_carburants; osm=node/7398979129; distance=0m"
20220006;;a_completer;;RN 197;20220;Aregno;42.609;8.875;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rn 197|20220|aregno;Total;complete_auto_banco;"reference_prix_carburants; osm=node/60676563; distance=0m"
58320001;;a_completer;;ROUTE DE PARIS;58320;Pougues-les-Eaux;47.07736;3.09879;;;enseigne inconnue | aucune station OpenStreetMap proche;route de paris|58320|pougues-les-eaux;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/9425769015; distance=0m"
91590009;;a_completer;;RN191 - ROUTE DE CORBEIL;91590;Baulne;48.507;2.37442;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rn191 - route de corbeil|91590|baulne;Total Access;complete_auto_banco;"reference_prix_carburants; osm=node/2376429301; distance=0m"
73140003;;a_completer;;14 bis rue du Temple;73140;Saint-Martin-d'Arc;45.22;6.459;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;14 bis rue du temple|73140|saint-martin-d'arc;Total;complete_auto_banco;"reference_prix_carburants; osm=node/9377086886; distance=0m"
55320001;;a_completer;;Lieu-dit le moulin Charlier;55320;Dieue-sur-Meuse;49.077;5.448;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;lieu-dit le moulin charlier|55320|dieue-sur-meuse;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/3927007958; distance=0m"
69380009;;a_completer;;A6 Aire des Cheres Ouest;69380;Les Chères;45.895;4.732;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;a6 aire des cheres ouest|69380|les chères;Esso;complete_auto_banco;"reference_prix_carburants; osm=node/691280978; distance=0m"
60510001;;a_completer;;ZONE DE LA COUTURELLE;60510;Bresles;49.419;2.255;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;zone de la couturelle|60510|bresles;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/11897582681; distance=0m"
63450002;;a_completer;;CD 213;63450;Saint-Amant-Tallende;45.669;3.109;;;enseigne inconnue | aucune station OpenStreetMap proche;cd 213|63450|saint-amant-tallende;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/148928766; distance=0m"
54120004;;a_completer;;Route de Lachapelle;54120;Deneuvre;48.442;6.737;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;route de lachapelle|54120|deneuvre;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/227484106; distance=0m"
35200008;U;a_completer;;7 boulevard de l'yser;35200;Rennes;48.092;-1.68;OpenStreetMap;node/4200542678;;7 boulevard de l'yser|35200|rennes;U;complete_auto_banco;"reference_prix_carburants; osm=node/4200542678; distance=0m"
1700004;;a_completer;;ZAC des Baterses;01700;Beynost;45.826;4.999;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;zac des baterses|01700|beynost;E.Leclerc;complete_auto_banco;"reference_prix_carburants; osm=way/1093558762; distance=0m"
70270001;;a_completer;;25 Route de Lure;70270;Mélisey;47.74964;6.56445;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;25 route de lure|70270|mélisey;Avia;complete_auto_banco;"reference_prix_carburants; osm=node/3385161743; distance=0m"
19510002;;a_completer;;AUTOROUTE A20 - AIRE DE PORTE DE CORREZE;19510;Masseret;45.54068;1.52039;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;autoroute a20 - aire de porte de correze|19510|masseret;Total;complete_auto_banco;"reference_prix_carburants; osm=way/680948047; distance=0m"
19600001;;a_completer;;Les Combettes;19270;Ussac;45.195;1.542;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;les combettes|19270|ussac;Carrefour Contact;complete_auto_banco;"reference_prix_carburants; osm=node/2932420501; distance=0m"
76590002;;a_completer;;Route de Newton Longueville;76590;Longueville-sur-Scie;49.79545;1.10615;;;enseigne inconnue | correspondance OpenStreetMap ambigue;route de newton longueville|76590|longueville-sur-scie;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/3886372382; distance=0m"
19100016;;a_completer;;108 AVENUE PIERRE SEMARD;19100;Brive-la-Gaillarde;45.156;1.518;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;108 avenue pierre semard|19100|brive-la-gaillarde;Total Access;complete_auto_banco;"reference_prix_carburants; osm=way/124615241; distance=0m"
21400010;Independent;a_completer;;15 rue courcelles prevoires;21400;Châtillon-sur-Seine;47.8634;4.571664;OpenStreetMap;node/1265029555;;15 rue courcelles prevoires|21400|châtillon-sur-seine;Independent;complete_auto_banco;"proximite_gps; osm=node/1265029555; distance=0m"
20219003;;a_completer;;RT 20;20219;Vivario;42.172;9.17;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;rt 20|20219|vivario;Total;complete_auto_banco;"reference_prix_carburants; osm=node/850817717; distance=0m"
65240001;;a_completer;;LIEU DIT PLAS;65240;Arreau;42.899226;0.353642;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;lieu dit plas|65240|arreau;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/3753049425; distance=0m"
62230001;;a_completer;;Boulevard Raymond Splingard;62230;Saint-Étienne-au-Mont;50.651;1.609;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;boulevard raymond splingard|62230|saint-étienne-au-mont;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/898973732; distance=0m"
13370006;;a_completer;;Avenue du Pont Royal;13370;Mallemort;43.708;5.2;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;avenue du pont royal|13370|mallemort;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/1041940019; distance=0m"
79300007;;a_completer;;1 RUE JEAN GIONO;79300;Bressuire;46.850494;-0.47524;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;1 rue jean giono|79300|bressuire;TotalEnergies;complete_auto_banco;"reference_prix_carburants; osm=node/12780098915; distance=0m"
13300009;;a_completer;;Route Nationale 113;13300;Salon-de-Provence;43.61236;5.096262;;;enseigne inconnue | correspondance OpenStreetMap ambigue;route nationale 113|13300|salon-de-provence;Independent;complete_auto_banco;"reference_prix_carburants; osm=way/100383557; distance=0m"
65110003;;a_completer;;route pierrefitte;65110;Cauterets;42.89995;-0.10814;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;route pierrefitte|65110|cauterets;Carrefour;complete_auto_banco;"reference_prix_carburants; osm=node/534675024; distance=0m"
59264001;;a_completer;;ECHANGEUR 24;59264;Onnaing;50.387313;3.598736;;;enseigne inconnue | aucune station OpenStreetMap proche;echangeur 24|59264|onnaing;Total Access;complete_auto_banco;"reference_prix_carburants; osm=node/11083972708; distance=0m"
30750001;;a_completer;;Le Gardiol;30750;Lanuéjols;44.13128;3.38283;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;le gardiol|30750|lanuéjols;Dyneff;complete_auto_banco;"reference_prix_carburants; osm=node/4444529227; distance=0m"
58140001;;a_completer;;AVENUE DU 8 MAI;58140;Lormes;47.282;3.821;;;enseigne inconnue | correspondance OpenStreetMap ambigue;avenue du 8 mai|58140|lormes;bi1;complete_auto_banco;"reference_prix_carburants; osm=node/2288951741; distance=0m"
70300004;;a_completer;;27 Rue des Martyrs de la Résistance;70300;Luxeuil-les-Bains;47.821;6.385;;;enseigne inconnue | correspondance OpenStreetMap ambigue;27 rue des martyrs de la résistance|70300|luxeuil-les-bains;Station Maison du Pneu Mariotte;complete_auto_banco;"reference_prix_carburants; osm=node/4786809367; distance=0m"
93290005;;a_completer;;DEVIATION CD 88 - 1 ROUTE DE ROI;93290;Tremblay-en-France;48.984;2.55;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;deviation cd 88 - 1 route de roi|93290|tremblay-en-france;Total;complete_auto_banco;"reference_prix_carburants; osm=node/4115870190; distance=0m"
22440002;;a_completer;;Rue de Brest;22440;Trémuson;48.52276;-2.85671;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue de brest|22440|trémuson;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/218942272; distance=0m"
13122001;;a_completer;;RES.VAL LOURDES;13122;Ventabren;43.54117;5.27115;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;res.val lourdes|13122|ventabren;Total;complete_auto_banco;"reference_prix_carburants; osm=way/65720109; distance=0m"
80450001;;a_completer;;Rue Ambroise Croizat;80450;Camon;49.9;2.341;;;enseigne inconnue | correspondance OpenStreetMap ambigue;rue ambroise croizat|80450|camon;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/10911354458; distance=0m"
95500012;;a_completer;;19 RUE GABRIEL PERI;95500;Gonesse;48.99401;2.42407;;;enseigne inconnue | correspondance OpenStreetMap ambigue;19 rue gabriel peri|95500|gonesse;Total Access;complete_auto_banco;"reference_prix_carburants; osm=way/105037901; distance=0m"
20140001;;a_completer;;RTE N 196;20140;Petreto-Bicchisano;41.78547;8.97933;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rte n 196|20140|petreto-bicchisano;Vito;complete_auto_banco;"reference_prix_carburants; osm=node/5649737446; distance=0m"
10190001;;a_completer;;AVENUE DE LA REPUBLIQUE;10190;Estissac;48.274;3.804;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;avenue de la republique|10190|estissac;Avia XPress;complete_auto_banco;"reference_prix_carburants; osm=way/428974224; distance=0m"
13130005;;a_completer;;Avenue Henri Wallon;13130;Berre-l'Étang;43.484;5.181;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;avenue henri wallon|13130|berre-l'étang;Dyneff;complete_auto_banco;"reference_prix_carburants; osm=node/25211107; distance=0m"
51700006;;a_completer;;Rue Clos de la Noue;51700;Châtillon-sur-Marne;49.08766;3.76238;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rue clos de la noue|51700|châtillon-sur-marne;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=node/4983346681; distance=0m"
49124001;;a_completer;;360 RUE HAUTE DES BANCHAIS;49124;Angers;47.48298;-0.51446;;;enseigne inconnue | correspondance OpenStreetMap ambigue;360 rue haute des banchais|49124|angers;Super U;complete_auto_banco;"reference_prix_carburants; osm=way/134829327; distance=0m"
40110003;;a_completer;;RD38 ZAC DE SEGUES;40110;Ygos-Saint-Saturnin;43.976;-0.737;;;enseigne inconnue | aucune station OpenStreetMap proche;rd38 zac de segues|40110|ygos-saint-saturnin;Total;complete_auto_banco;"reference_prix_carburants; osm=node/5615071916; distance=0m"
11700001;;a_completer;;RN113;11700;Capendu;43.18546;2.5573;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;rn113|11700|capendu;Dyneff;complete_auto_banco;"reference_prix_carburants; osm=way/265395065; distance=0m"
46000006;;a_completer;;Avenue Edouard Herriot;46000;Aujols;44.436;1.552;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;avenue edouard herriot|46000|aujols;Intermarché;complete_auto_banco;"reference_prix_carburants; osm=way/328420052; distance=0m"
37270005;;a_completer;;62 CHEMIN DE LA BUSSARDIERE;37270;Véretz;47.3503792;0.8311044;;way/1493330118;;62 chemin de la bussardiere|37270|véretz;;;
33430001;;a_completer;;D3;33430;Bazas;44.433877;-0.218953;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;d3|33430|bazas;Système U;complete_auto_banco;"reference_prix_carburants; osm=node/5649289026; distance=0m"
25430003;;a_completer;Eni;Croix-Denis;25430;Sancey;47.301796;6.569973;;;enseigne inconnue | adresse BAN eloignee des coordonnees | correspondance OpenStreetMap ambigue;croix-denis|25430|sancey;Avia;complete_auto_banco;"reference_prix_carburants; osm=node/9697872865; distance=0m"
60310001;;a_completer;;Zone Artisanale;60310;Lassigny;49.59;2.854;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;zone artisanale|60310|lassigny;E.Leclerc;complete_auto_banco;"reference_prix_carburants; osm=way/360466582; distance=0m"
13700013;Independent;a_completer;;24 avenue Maréchal JUIN;13700;Marignane;43.419382;5.223334;OpenStreetMap;way/202478850;;24 avenue maréchal juin|13700|marignane;CB 24/24;complete_auto_banco;"reference_prix_carburants; osm=way/202478850; distance=0m"
56650001;Independent;a_completer;;RUE EMILE ZOLA;56650;Inzinzac-Lochrist;47.826;-3.252;OpenStreetMap;node/2209939371;;rue emile zola|56650|inzinzac-lochrist;Independent;complete_auto_banco;"reference_prix_carburants; osm=node/2209939371; distance=0m"
87130001;;a_completer;;LE ROUCHILLOUX;87130;Châteauneuf-la-Forêt;45.70942;1.59823;;;enseigne inconnue | adresse BAN eloignee des coordonnees | aucune station OpenStreetMap proche;le rouchilloux|87130|châteauneuf-la-forêt;Super U;complete_auto_banco;"reference_prix_carburants; osm=node/5573128647; distance=0m"
